ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 5 default
335492,variation,441426023050,,"שמלת מקסי קלושW261015 - camel, S",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,359,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩102159-scaled.jpg,,,id:85394,,,,,,,,Color,camel,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335493,variation,441426023054,,"שמלת מקסי קלושW261015 - camel, XL",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,359,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩102159-scaled.jpg,,,id:85394,,,,,,,,Color,camel,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335494,variation,441426023049,,"שמלת מקסי קלושW261015 - camel, XS",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,359,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩102159-scaled.jpg,,,id:85394,,,,,,,,Color,camel,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
31156,variable,441446,,חולצת בייסיק ריב עם לורקסW261077,1,0,visible,"חולצת בייסיק ריב עם לורקס – הברקה יומיומית בסגנון קלאסי חולצת בייסיק ישרה בגזרה מחמיאה מבד ריב איכותי, עם ברק עדין של נצנוץ לורקס שמעניקים לה טאץ’ חגיגי ועדכני. צווארון עגול גבוה מעניק מראה אלגנטי ומתוחכם. הבד הנמתח והנעים מאפשר נוחות מרבית לצד מראה אופנתי שמדגיש סטייל עם מינימום מאמץ.",הרכב בד: 43% ויסקוזה 23% ניילון 29% פוליאסטר 5% ספנדקס הוראות כביסה: עפ”י הוראות הכביסה המופיעות בתווית המוצר אריג ויסקוזה עלול להתכווץ עד 5% בכביסה ראשונה לעוד חולצות בייסיק צנועות לחצי כאן>>,,,taxable,,1,,,0,0,,,,,1,,,,"Holiday, NEW, אירועים מיוחדים, בגדים צנועים לערב, חולצות סריג, טופים, טופים, טופים, טופים, טופים, טופים צנועים חדשים, כל הפריטים באתר, מוצרים ב79 ש""ח, נערות, נערות, נשים, נשים, עליוניות",,,,,,,,,,,,0,,Color,"beige, black, smoked pink",1,0,,Size,"L, M, S, XL, XS",1,0,,צבע,"black , smoked pink , stone , beige",1,0,,מידה,"L , M , S , XL , XS",1,0,,,,,,
335767,variation,441446004052,,"חולצת בייסיק ריב עם לורקסW261077 - black, L",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,black,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335768,variation,441446004051,,"חולצת בייסיק ריב עם לורקסW261077 - black, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,black,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335769,variation,441446004050,,"חולצת בייסיק ריב עם לורקסW261077 - black, S",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,black,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335770,variation,441446004054,,"חולצת בייסיק ריב עם לורקסW261077 - black, XL",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,black,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335771,variation,441446004049,,"חולצת בייסיק ריב עם לורקסW261077 - black, XS",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,black,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
335772,variation,441446064052,,"חולצת בייסיק ריב עם לורקסW261077 - smoked pink, L",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,smoked pink,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335773,variation,441446064051,,"חולצת בייסיק ריב עם לורקסW261077 - smoked pink, M",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,smoked pink,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335774,variation,441446064050,,"חולצת בייסיק ריב עם לורקסW261077 - smoked pink, S",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,smoked pink,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335775,variation,441446064054,,"חולצת בייסיק ריב עם לורקסW261077 - smoked pink, XL",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,smoked pink,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335776,variation,441446064049,,"חולצת בייסיק ריב עם לורקסW261077 - smoked pink, XS",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,smoked pink,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
335777,variation,441446078052,,"חולצת בייסיק ריב עם לורקסW261077 - beige, L",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,beige,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335778,variation,441446078051,,"חולצת בייסיק ריב עם לורקסW261077 - beige, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,beige,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335779,variation,441446078050,,"חולצת בייסיק ריב עם לורקסW261077 - beige, S",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,beige,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335780,variation,441446078054,,"חולצת בייסיק ריב עם לורקסW261077 - beige, XL",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,beige,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335781,variation,441446078049,,"חולצת בייסיק ריב עם לורקסW261077 - beige, XS",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,189,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩96610-scaled.jpg,,,id:31156,,,,,,,,Color,beige,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
5227,variable,441405,,חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197,1,0,visible,"חצאית דגמ”ח באורך מידי, עשויה בד נוח ועמיד עם מראה קז’ואל מתוחכם. גזרה ישרה עם שליץ צדדי לחופש תנועה ונגיעה שיקית. החצאית כוללת כיס קדמי מודגש בצד אחד וסגירה חגורה עם אבזם עגול לסטייל מחוספס ומדויק. הבחירה המושלמת ללוק יומיומי עם טוויסט אורבני.",הרכב בד: 60% טנסל 40% כותנה הוראות כביסה: עפ”י הוראות הכביסה המופיעות בתווית המוצר אריג טנסל וכותנה – תיתכן התכווצות של עד 5% בכביסה ראשונה אורך: 93 ס”מ לעוד חצאיות צנועות לחצי כאן>>,,,taxable,,1,,,0,0,,,,,1,,,,"NEW, חצאיות, חצאיות 89 ש""ח, חצאיות נשים, חצאיות צנועות חדשות, כל הפריטים באתר, מוצרים ב89 ש""ח, נערות, נערות, נשים, נשים",,,,,,,,,,,,0,,Color,"beige, olive",1,0,,Size,"L, M, S, XL, XS",1,0,,צבע,"olive , stone , beige",1,0,,מידה,"L , M , S , XL , XS",1,0,,,,,,
335642,variation,441405048052,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - olive, L",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,olive,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335643,variation,441405048051,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - olive, M",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,olive,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335644,variation,441405048050,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - olive, S",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,olive,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335645,variation,441405048054,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - olive, XL",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,olive,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335646,variation,441405048049,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - olive, XS",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,olive,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
335647,variation,441405078052,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - beige, L",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,beige,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335648,variation,441405078051,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - beige, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,beige,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335649,variation,441405078050,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - beige, S",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,beige,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335650,variation,441405078054,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - beige, XL",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,beige,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335651,variation,441405078049,,"חצאית דגמ”ח מידי עם חגורה וכיס צדW26250197 - beige, XS",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,229,,,,https://mekimi.co.il/wp-content/uploads/2025/08/1-scaled.png,,,id:5227,,,,,,,,Color,beige,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
13476,variable,441414,,חצאית מידי פפיטה עיטור תחרהW261016,1,0,visible,"חצאית מידי בגזרה ישרה ומחמיאה, עשויה בד איכותי בדוגמת פפיטה קלאסית בשילוב עיצוב מודרני. חגורת תחרה דקיקה בתפר העליון המוסיפה טאץ’ נשי וייחודי, יחד עם לוגו מוזהב שמשלים את הלוק היוקרתי. הרוכסן הצידי מבטיח נוחות וסגירה מושלמת. החצאית מתאימה לשילוב עם חולצות אלגנטיות ליום עבודה או לאירועים בסגנון אלגנטי.",הרכב בד: 81% פוליאסטר 17% ויסקוזה 2% ספנדקס הוראות כביסה: עפ”י הוראות הכביסה המופיעות בתווית המוצר אריג ויסקוזה עלול להתכווץ עד 5% בכביסה ראשונה אורך: 89 ס”מ לעוד חצאיות צנועות לחצי כאן>>,,,taxable,,1,,,0,0,,,,,1,,,,"NEW, PLUS SIZE מידות גדולות, חצאיות 89 ש""ח, חצאיות נשים, חצאיות צנועות במידות גדולות, חצאיות צנועות חדשות, כל הפריטים באתר, מוצרים ב89 ש""ח, נשים, נשים",,,,,,,,,,,,0,,Color,"black, brown",1,0,,Size,"46, L, M, S, XL, XS",1,0,,צבע,"black , brown",1,0,,מידה,"46 , L , M , S , XL , XS",1,0,,,,,,
335730,variation,441414004046,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, 46",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,46,,0,,,,,,,,,,,,,,,,
335731,variation,441414004052,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, L",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335732,variation,441414004051,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335733,variation,441414004050,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, S",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335734,variation,441414004054,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, XL",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335735,variation,441414004049,,"חצאית מידי פפיטה עיטור תחרהW261016 - black, XS",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,black,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
335736,variation,441414005046,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, 46",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,46,,0,,,,,,,,,,,,,,,,
335737,variation,441414005052,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, L",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335738,variation,441414005051,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335739,variation,441414005050,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, S",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335740,variation,441414005054,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, XL",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
335741,variation,441414005049,,"חצאית מידי פפיטה עיטור תחרהW261016 - brown, XS",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,239,,,,https://mekimi.co.il/wp-content/uploads/2025/07/מקימי-חורף-26104057-scaled.jpg,,,id:13476,,,,,,,,Color,brown,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
42018,variable,441395,,חצאית מקסי פליסה סאטן מודפסW261178,1,0,visible,"חצאית מקסי מרהיבה עשויה בד סאטן קליל ונעים למגע, עם דוגמת דפוס עשירה וססגונית. החצאית מעוצבת בגזרת פליסה מתרחבת שמוסיפה תנועה ורכות לכל צעד, עם חגורת גומי רחבה למראה מחמיא ולנוחות מרבית. פריט בולט וייחודי שישדרג כל הופעה – יומיומית או חגיגית.",הרכב בד: 100% פוליאסטר ביטנה- 100% פוליאסטר הוראות כביסה: עפ”י הוראות הכביסה המופיעות בתווית המוצר אין אחריות על משיכות חוטים אורך: 96 ס”מ לעוד בגדי מקסי צנועים לחצי כאן>>,,,taxable,,1,,,0,0,,,,,1,,,,"Holiday, NEW, אירועים מיוחדים, בגדי ערב צנועים, בגדים צנועים לערב, בגדים צנועים לערב, חצאיות, חצאיות 89 ש""ח, חצאיות נשים, חצאיות צנועות חדשות, כל הפריטים באתר, מוצרים ב89 ש""ח, נערות, נערות, נשים, נשים, קולקציית מקסי",,,,,,,,,,,,0,,Color,"black, olive, pink",1,0,,Size,"L, M, S, XS",1,0,,צבע,"black , olive , pink",1,0,,מידה,"L , M , S , XS",1,0,,,,,,
335653,variation,441395004052,,"חצאית מקסי פליסה סאטן מודפסW261178 - black, L",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,black,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335654,variation,441395004051,,"חצאית מקסי פליסה סאטן מודפסW261178 - black, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,black,,0,,Size,M,,0,,,,,,,,,,,,,,,,
335655,variation,441395004050,,"חצאית מקסי פליסה סאטן מודפסW261178 - black, S",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,black,,0,,Size,S,,0,,,,,,,,,,,,,,,,
335656,variation,441395004049,,"חצאית מקסי פליסה סאטן מודפסW261178 - black, XS",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,black,,0,,Size,XS,,0,,,,,,,,,,,,,,,,
335657,variation,441395048052,,"חצאית מקסי פליסה סאטן מודפסW261178 - olive, L",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,olive,,0,,Size,L,,0,,,,,,,,,,,,,,,,
335658,variation,441395048051,,"חצאית מקסי פליסה סאטן מודפסW261178 - olive, M",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,269,,,,https://mekimi.co.il/wp-content/uploads/2025/07/‎⁨מקימי-חורף-26⁩100594-scaled.jpg,,,id:42018,,,,,,,,Color,olive,,0,,Size,M,,0,,,,,,,,,,,,,,,,
